date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point,day,day_of_week,quarter,year,Predicted_Units_Sold,Inventory_Gap,Inventory_Coverage,Risk_Score,Risk_Level
2024-01-01,SKU127,14,1234.94,88.21,0,Decor,General,2023-01-01,67,88.21,1,1,Winter,0,,135.0,17.0,7.0,24.0,1,0,1,2024,12.96,122.03999999999999,9.670487106017191,9.371643394199786,Low
2024-01-01,SKU128,9,1542.06,171.34,0,Furniture,General,2023-01-01,112,171.34,1,1,Winter,0,,171.0,100.0,6.0,52.0,1,0,1,2024,9.87,161.13,15.731370745170194,5.976796612965304,Low
2024-01-01,SKU129,18,2253.78,125.21,0,Kitchen,General,2023-01-01,81,125.21,1,1,Winter,0,,296.0,94.0,19.0,22.0,1,0,1,2024,11.92,284.08,22.910216718266255,4.18231257283439,Low
2024-01-01,SKU130,12,4363.08,363.59,0,Appliances,General,2023-01-01,183,363.59,1,1,Winter,0,,192.0,98.0,7.0,58.0,1,0,1,2024,12.04,179.96,14.723926380368098,6.359734685914943,Low
2024-01-01,SKU131,7,164.29,23.47,0,Appliances,General,2023-01-01,17,23.47,1,1,Winter,0,,212.0,19.0,8.0,31.0,1,0,1,2024,8.79,203.21,21.654749744637385,4.414085396095405,Low
2024-01-01,SKU132,5,469.25,93.85,0,Appliances,General,2023-01-01,55,93.85,1,1,Winter,0,,104.0,92.0,17.0,22.0,1,0,1,2024,7.28,96.72,12.56038647342995,7.374421090131814,Low
2024-01-01,SKU133,8,209.12,26.14,0,Kitchen,General,2023-01-01,19,26.14,1,1,Winter,0,,230.0,46.0,10.0,48.0,1,0,1,2024,9.22,220.78,22.504892367906066,4.254433436016984,Low
2024-01-01,SKU134,17,3015.46,177.38,0,Appliances,General,2023-01-01,98,177.38,1,1,Winter,0,,165.0,96.0,17.0,34.0,1,0,1,2024,14.63,150.37,10.55662188099808,8.653047666500582,Low
2024-01-01,SKU135,19,3964.35,208.65,0,Furniture,General,2023-01-01,121,208.65,1,1,Winter,0,,293.0,30.0,12.0,71.0,1,0,1,2024,16.51,276.49,16.733295259851513,5.639109851534572,Low
2024-01-01,SKU136,3,625.2,208.4,0,Decor,General,2023-01-01,108,208.4,1,1,Winter,0,,260.0,24.0,14.0,63.0,1,0,1,2024,6.05,253.95,36.87943262411348,2.639955064594645,Low
2024-01-01,SKU137,14,1397.62,99.83,0,Kitchen,General,2023-01-01,75,99.83,1,1,Winter,0,,245.0,59.0,12.0,69.0,1,0,1,2024,12.41,232.59,18.269947800149144,5.18942765372857,Low
2024-01-01,SKU138,8,133.12,16.64,0,Decor,General,2023-01-01,10,16.64,1,1,Winter,0,,215.0,64.0,19.0,46.0,1,0,1,2024,9.84,205.16,19.833948339483396,4.799858306765851,Low
2024-01-01,SKU139,15,2475.0,165.0,0,Appliances,General,2023-01-01,103,165.0,1,1,Winter,0,,102.0,25.0,7.0,75.0,1,0,1,2024,13.78,88.22,6.901217861975643,12.656276759719129,Low
2024-01-01,SKU140,9,2311.56,256.84,0,Furniture,General,2023-01-01,169,256.84,1,1,Winter,0,,148.0,6.0,18.0,75.0,1,0,1,2024,9.7,138.3,13.83177570093458,6.742281033396345,Low
2024-01-01,SKU141,10,3744.3,374.43,0,Appliances,General,2023-01-01,194,374.43,1,1,Winter,0,,210.0,70.0,6.0,65.0,1,0,1,2024,9.79,200.21,19.462465245597777,4.886996693690837,Low
2024-01-01,SKU142,10,2854.6,285.46,0,Kitchen,General,2023-01-01,180,285.46,1,1,Winter,0,,284.0,15.0,12.0,25.0,1,0,1,2024,10.13,273.87,25.516621743036836,3.7712194626096975,Low
2024-01-01,SKU143,15,4249.65,283.31,0,Decor,General,2023-01-01,188,283.31,1,1,Winter,0,,102.0,34.0,17.0,77.0,1,0,1,2024,13.26,88.74,7.152875175315568,12.26561156029589,Low
2024-01-01,SKU144,11,1034.66,94.06,0,Kitchen,General,2023-01-01,59,94.06,1,1,Winter,0,,282.0,18.0,16.0,25.0,1,0,1,2024,11.17,270.83,23.171733771569432,4.137063602678723,Low
2024-01-01,SKU145,19,6341.06,333.74,0,Decor,General,2023-01-01,183,333.74,1,1,Winter,0,,133.0,57.0,14.0,79.0,1,0,1,2024,11.32,121.68,10.795454545454545,8.477842003853565,Low
2024-01-01,SKU146,22,5615.87,255.27,1,Kitchen,General,2023-01-01,167,283.63,1,1,Winter,0,,33.0,53.0,4.0,45.0,1,0,1,2024,20.67,12.329999999999998,1.5228426395939085,39.63782696177063,Low
2024-01-01,SKU147,19,5368.26,282.54,0,Appliances,General,2023-01-01,150,282.54,1,1,Winter,0,,277.0,47.0,10.0,44.0,1,0,1,2024,16.24,260.76,16.06728538283063,5.859162588363239,Low
2024-01-01,SKU148,9,972.89,108.1,1,Appliances,General,2023-01-01,83,120.11,1,1,Winter,0,,61.0,47.0,10.0,21.0,1,0,1,2024,11.51,49.49,4.876099120703437,17.018092776492992,Low
2024-01-01,SKU149,11,2283.49,207.59,0,Decor,General,2023-01-01,129,207.59,1,1,Winter,0,,183.0,12.0,13.0,70.0,1,0,1,2024,11.01,171.99,15.23730224812656,6.158658530331778,Low
2024-01-01,SKU150,17,3882.29,228.37,0,Decor,General,2023-01-01,140,228.37,1,1,Winter,0,,94.0,17.0,4.0,38.0,1,0,1,2024,15.52,78.48,5.690072639225182,14.94752081071299,Low
2024-01-01,SKU151,9,2177.73,241.97,0,Appliances,General,2023-01-01,178,241.97,1,1,Winter,0,,261.0,89.0,7.0,68.0,1,0,1,2024,10.08,250.92,23.555956678700362,4.0723316671567185,Low
2024-01-01,SKU152,17,1050.77,61.81,0,Decor,General,2023-01-01,33,61.81,1,1,Winter,0,,260.0,57.0,3.0,77.0,1,0,1,2024,15.5,244.5,15.757575757575758,5.967450271247739,Low
2024-01-01,SKU153,6,1656.9,276.15,0,Decor,General,2023-01-01,182,276.15,1,1,Winter,0,,60.0,2.0,11.0,33.0,1,0,1,2024,8.06,51.94,6.622516556291391,13.119026933101651,Low
2024-01-01,SKU154,6,371.4,61.9,0,Decor,General,2023-01-01,47,61.9,1,1,Winter,0,,96.0,70.0,19.0,47.0,1,0,1,2024,7.05,88.95,11.925465838509316,7.736665064872658,Low
2024-01-01,SKU155,9,2037.15,226.35,0,Furniture,General,2023-01-01,131,226.35,1,1,Winter,0,,76.0,99.0,12.0,35.0,1,0,1,2024,10.37,65.63,6.684256816182938,13.013620235778872,Low
2024-01-01,SKU156,10,2003.5,200.35,0,Decor,General,2023-01-01,126,200.35,1,1,Winter,0,,174.0,15.0,4.0,35.0,1,0,1,2024,10.61,163.39,14.987080103359174,6.255050913205107,Low
2024-01-01,SKU157,12,4139.76,344.98,0,Kitchen,General,2023-01-01,193,344.98,1,1,Winter,0,,234.0,81.0,17.0,24.0,1,0,1,2024,10.94,223.06,19.597989949748744,4.854842644547451,Low
2024-01-01,SKU158,13,2141.49,164.73,0,Furniture,General,2023-01-01,112,164.73,1,1,Winter,0,,76.0,63.0,20.0,21.0,1,0,1,2024,11.3,64.7,6.178861788617886,13.929784824462061,Low
2024-01-01,SKU159,11,750.86,68.26,0,Decor,General,2023-01-01,37,68.26,1,1,Winter,0,,283.0,73.0,10.0,65.0,1,0,1,2024,10.35,272.65,24.933920704845814,3.855953796500765,Low
2024-01-01,SKU160,10,1024.6,102.46,0,Kitchen,General,2023-01-01,55,102.46,1,1,Winter,0,,93.0,37.0,16.0,20.0,1,0,1,2024,10.05,82.95,8.416289592760181,10.619894281595386,Low
2024-01-01,SKU161,15,557.7,37.18,0,Furniture,General,2023-01-01,22,37.18,1,1,Winter,0,,200.0,30.0,21.0,46.0,1,0,1,2024,13.15,186.85,14.134275618374557,6.60751809479337,Low
2024-01-01,SKU162,17,2686.07,158.0,1,Kitchen,General,2023-01-01,126,175.56,1,1,Winter,0,,115.0,85.0,5.0,53.0,1,0,1,2024,16.0,99.0,6.764705882352941,12.878787878787879,Low
2024-01-01,SKU163,9,2708.28,300.92,0,Appliances,General,2023-01-01,180,300.92,1,1,Winter,0,,204.0,8.0,19.0,54.0,1,0,1,2024,9.35,194.65,19.710144927536234,4.828551434569628,Low
2024-01-01,SKU164,13,2764.45,212.65,0,Kitchen,General,2023-01-01,123,212.65,1,1,Winter,0,,279.0,100.0,19.0,55.0,1,0,1,2024,12.53,266.47,20.620842572062084,4.625166649574402,Low
2024-01-01,SKU165,13,3143.66,241.82,0,Decor,General,2023-01-01,150,241.82,1,1,Winter,0,,30.0,49.0,18.0,22.0,1,0,1,2024,12.2,17.8,2.272727272727273,30.555555555555554,Low
2024-01-01,SKU166,14,5328.54,380.61,0,Kitchen,General,2023-01-01,200,380.61,1,1,Winter,0,,218.0,47.0,11.0,67.0,1,0,1,2024,13.46,204.54,15.076071922544951,6.22042501935817,Low
2024-01-01,SKU167,10,1387.9,138.79,0,Appliances,General,2023-01-01,76,138.79,1,1,Winter,0,,28.0,45.0,5.0,42.0,1,0,1,2024,10.24,17.759999999999998,2.491103202846975,28.644240570846076,Low
2024-01-01,SKU168,7,1640.87,234.41,0,Decor,General,2023-01-01,143,234.41,1,1,Winter,0,,143.0,93.0,6.0,69.0,1,0,1,2024,9.2,133.8,14.019607843137257,6.657963446475194,Low
2024-01-01,SKU169,9,1157.67,128.63,0,Appliances,General,2023-01-01,80,128.63,1,1,Winter,0,,190.0,17.0,4.0,42.0,1,0,1,2024,10.15,179.85,17.04035874439462,5.543127019637086,Low
2024-01-01,SKU170,8,834.48,104.31,0,Appliances,General,2023-01-01,70,104.31,1,1,Winter,0,,299.0,43.0,8.0,73.0,1,0,1,2024,9.47,289.53,28.557784145176694,3.3832035415387605,Low
2024-01-01,SKU171,8,1606.0,200.75,0,Decor,General,2023-01-01,148,200.75,1,1,Winter,0,,257.0,89.0,18.0,60.0,1,0,1,2024,9.44,247.56,24.616858237547895,3.9036793299431647,Low
2024-01-01,SKU172,12,1298.4,108.2,0,Decor,General,2023-01-01,69,108.2,1,1,Winter,0,,113.0,17.0,5.0,65.0,1,0,1,2024,11.85,101.15,8.793774319066149,10.21056813667064,Low
2024-01-01,SKU173,28,6941.59,247.91,1,Kitchen,General,2023-01-01,190,275.46,1,1,Winter,0,,254.0,4.0,12.0,32.0,1,0,1,2024,24.09,229.91,10.123555201275408,8.989931563294995,Low
2024-01-01,SKU174,7,1222.2,174.6,0,Kitchen,General,2023-01-01,114,174.6,1,1,Winter,0,,42.0,25.0,4.0,40.0,1,0,1,2024,8.76,33.24,4.30327868852459,18.856259659969087,Low
2024-01-01,SKU175,10,1558.6,155.86,0,Kitchen,General,2023-01-01,116,155.86,1,1,Winter,0,,178.0,65.0,15.0,72.0,1,0,1,2024,10.65,167.35,15.278969957081545,6.142894806221989,Low
2024-01-01,SKU176,7,1475.18,210.74,0,Furniture,General,2023-01-01,109,210.74,1,1,Winter,0,,298.0,60.0,11.0,22.0,1,0,1,2024,8.56,289.44,31.17154811715481,3.1083365847314344,Low
2024-01-01,SKU177,13,3196.7,245.9,0,Furniture,General,2023-01-01,157,245.9,1,1,Winter,0,,117.0,36.0,14.0,75.0,1,0,1,2024,12.51,104.49,8.660251665433012,10.351697187954946,Low
2024-01-01,SKU178,10,1509.0,150.9,0,Kitchen,General,2023-01-01,100,150.9,1,1,Winter,0,,44.0,83.0,13.0,37.0,1,0,1,2024,10.57,33.43,3.8029386343993083,20.820586647471657,Low
2024-01-01,SKU179,10,1961.8,196.18,0,Decor,General,2023-01-01,117,196.18,1,1,Winter,0,,83.0,47.0,16.0,76.0,1,0,1,2024,10.52,72.48,7.204861111111112,12.187896741430386,Low
2024-01-01,SKU180,22,3856.64,175.3,1,Kitchen,General,2023-01-01,134,194.78,1,1,Winter,0,,224.0,95.0,17.0,77.0,1,0,1,2024,19.52,204.48,10.916179337231968,8.391951578602978,Low
2024-01-01,SKU181,11,1946.12,176.92,0,Appliances,General,2023-01-01,134,176.92,1,1,Winter,0,,217.0,43.0,8.0,51.0,1,0,1,2024,12.79,204.21,15.736040609137056,5.975128905065211,Low
2024-01-01,SKU182,12,3856.2,321.35,0,Kitchen,General,2023-01-01,181,321.35,1,1,Winter,0,,274.0,47.0,19.0,37.0,1,0,1,2024,11.45,262.55,22.008032128514056,4.346308256240182,Low
2024-01-01,SKU183,20,5520.6,276.03,0,Kitchen,General,2023-01-01,195,276.03,1,1,Winter,0,,62.0,93.0,16.0,25.0,1,0,1,2024,10.35,51.65,5.462555066079295,15.473755964553511,Low
2024-01-01,SKU184,10,834.3,83.43,0,Furniture,General,2023-01-01,42,83.43,1,1,Winter,0,,240.0,77.0,8.0,54.0,1,0,1,2024,10.13,229.87,21.5633423180593,4.431967506868952,Low
2024-01-01,SKU185,17,3205.86,188.58,0,Furniture,General,2023-01-01,110,188.58,1,1,Winter,0,,170.0,41.0,6.0,25.0,1,0,1,2024,14.71,155.29,10.821133036282623,8.45942598675354,Low
2024-01-01,SKU186,8,434.0,54.25,0,Decor,General,2023-01-01,31,54.25,1,1,Winter,0,,187.0,84.0,12.0,39.0,1,0,1,2024,9.79,177.21,17.330861909175162,5.4552808534304065,Low
2024-01-01,SKU187,12,2192.16,182.68,0,Appliances,General,2023-01-01,128,182.68,1,1,Winter,0,,248.0,77.0,16.0,30.0,1,0,1,2024,12.02,235.98,19.047619047619047,4.98812351543943,Low
2024-01-01,SKU188,14,2290.68,163.62,0,Kitchen,General,2023-01-01,107,163.62,1,1,Winter,0,,247.0,44.0,17.0,22.0,1,0,1,2024,13.6,233.4,16.91780821917808,5.581039755351682,Low
2024-01-01,SKU189,12,1714.44,142.87,0,Kitchen,General,2023-01-01,93,142.87,1,1,Winter,0,,200.0,78.0,16.0,37.0,1,0,1,2024,12.11,187.89,15.255530129672007,6.151752616019896,Low
2024-01-01,SKU190,5,739.7,147.94,0,Kitchen,General,2023-01-01,81,147.94,1,1,Winter,0,,49.0,9.0,15.0,43.0,1,0,1,2024,7.15,41.85,6.012269938650307,14.260717410323709,Low
2024-01-01,SKU191,11,1533.95,139.45,0,Kitchen,General,2023-01-01,74,139.45,1,1,Winter,0,,282.0,95.0,8.0,80.0,1,0,1,2024,11.95,270.05,21.776061776061777,4.390574673673504,Low
2024-01-01,SKU192,11,280.94,25.54,0,Furniture,General,2023-01-01,14,25.54,1,1,Winter,0,,35.0,18.0,17.0,22.0,1,0,1,2024,12.36,22.64,2.6197604790419162,27.626137303556657,Low
2024-01-01,SKU193,15,1947.24,129.82,1,Furniture,General,2023-01-01,99,144.24,1,1,Winter,0,,84.0,8.0,10.0,69.0,1,0,1,2024,14.73,69.27,5.340114431023522,15.77258598215181,Low
2024-01-01,SKU194,13,3038.88,233.76,0,Furniture,General,2023-01-01,176,233.76,1,1,Winter,0,,207.0,46.0,15.0,80.0,1,0,1,2024,12.48,194.52,15.356083086053411,6.113933236574747,Low
2024-01-01,SKU195,9,945.81,105.09,0,Furniture,General,2023-01-01,73,105.09,1,1,Winter,0,,36.0,77.0,7.0,63.0,1,0,1,2024,10.88,25.119999999999997,3.0303030303030303,24.81203007518797,Low
2024-01-01,SKU196,13,3090.49,237.73,0,Decor,General,2023-01-01,169,237.73,1,1,Winter,0,,250.0,47.0,14.0,48.0,1,0,1,2024,12.69,237.31,18.261504747991236,5.191702377792104,Low
2024-01-01,SKU197,8,1853.52,231.69,0,Decor,General,2023-01-01,131,231.69,1,1,Winter,0,,59.0,73.0,7.0,53.0,1,0,1,2024,9.67,49.33,5.5295220243673855,15.315056695851872,Low
2024-01-01,SKU198,15,3462.9,230.86,0,Appliances,General,2023-01-01,129,230.86,1,1,Winter,0,,207.0,50.0,13.0,61.0,1,0,1,2024,12.26,194.74,15.610859728506787,6.020157995096703,Low
2024-01-01,SKU199,20,1793.0,89.65,0,Furniture,General,2023-01-01,52,89.65,1,1,Winter,0,,162.0,31.0,6.0,21.0,1,0,1,2024,12.09,149.91,12.375859434682964,7.4761551202238845,Low
2024-01-01,SKU200,7,705.18,100.74,0,Furniture,General,2023-01-01,51,100.74,1,1,Winter,0,,115.0,63.0,19.0,44.0,1,0,1,2024,8.19,106.81,12.513601741022851,7.399951686931315,Low
2024-01-02,SKU001,17,4052.46,238.38,0,Appliances,General,2023-01-01,173,238.38,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.24,-14.24,0.0,100.0,High
2024-01-02,SKU002,16,1677.6,104.85,0,Furniture,General,2023-01-01,72,104.85,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.08,-14.08,0.0,100.0,High
2024-01-02,SKU003,7,2329.46,332.78,0,Furniture,General,2023-01-01,183,332.78,1,1,Winter,0,,0.0,,,,2,1,1,2024,8.79,-8.79,0.0,100.0,High
2024-01-02,SKU004,8,2054.8,256.85,0,Furniture,General,2023-01-01,161,256.85,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.04,-11.04,0.0,100.0,High
2024-01-02,SKU005,13,623.35,47.95,0,Furniture,General,2023-01-01,33,47.95,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.2,-12.2,0.0,100.0,High
2024-01-02,SKU006,13,2862.6,220.2,0,Kitchen,General,2023-01-01,153,220.2,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.65,-11.65,0.0,100.0,High
2024-01-02,SKU007,19,2024.45,106.55,0,Appliances,General,2023-01-01,66,106.55,1,1,Winter,0,,0.0,,,,2,1,1,2024,15.03,-15.03,0.0,100.0,High
2024-01-02,SKU008,11,221.54,20.14,0,Decor,General,2023-01-01,11,20.14,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.72,-11.72,0.0,100.0,High
2024-01-02,SKU009,8,2400.16,300.02,0,Appliances,General,2023-01-01,188,300.02,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.54,-9.54,0.0,100.0,High
2024-01-02,SKU010,6,426.54,71.09,0,Appliances,General,2023-01-01,49,71.09,1,1,Winter,0,,0.0,,,,2,1,1,2024,8.02,-8.02,0.0,100.0,High
2024-01-02,SKU011,11,540.54,49.14,0,Furniture,General,2023-01-01,36,49.14,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.95,-12.95,0.0,100.0,High
2024-01-02,SKU012,14,2677.08,191.22,0,Appliances,General,2023-01-01,101,191.22,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.64,-12.64,0.0,100.0,High
2024-01-02,SKU013,13,494.39,38.03,0,Furniture,General,2023-01-01,21,38.03,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.5,-10.5,0.0,100.0,High
2024-01-02,SKU014,15,2154.75,143.65,0,Appliances,General,2023-01-01,106,143.65,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.84,-13.84,0.0,100.0,High
2024-01-02,SKU015,12,3535.2,294.6,0,Appliances,General,2023-01-01,170,294.6,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.31,-11.31,0.0,100.0,High
2024-01-02,SKU016,9,2027.07,225.23,0,Furniture,General,2023-01-01,157,225.23,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.03,-10.03,0.0,100.0,High
2024-01-02,SKU017,7,259.14,37.02,0,Appliances,General,2023-01-01,21,37.02,1,1,Winter,0,,0.0,,,,2,1,1,2024,8.51,-8.51,0.0,100.0,High
2024-01-02,SKU018,10,569.6,56.96,0,Furniture,General,2023-01-01,30,56.96,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.5,-10.5,0.0,100.0,High
2024-01-02,SKU019,13,2078.96,159.92,0,Appliances,General,2023-01-01,107,159.92,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.31,-12.31,0.0,100.0,High
2024-01-02,SKU020,11,874.72,79.52,0,Decor,General,2023-01-01,51,79.52,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.68,-9.68,0.0,100.0,High
2024-01-02,SKU021,7,1883.91,269.13,0,Furniture,General,2023-01-01,181,269.13,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.17,-9.17,0.0,100.0,High
2024-01-02,SKU022,12,3454.08,287.84,0,Decor,General,2023-01-01,165,287.84,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.15,-11.15,0.0,100.0,High
2024-01-02,SKU023,14,1159.2,82.8,0,Appliances,General,2023-01-01,51,82.8,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.66,-9.66,0.0,100.0,High
2024-01-02,SKU024,19,5270.9,277.42,1,Decor,General,2023-01-01,173,308.24,1,1,Winter,0,,0.0,,,,2,1,1,2024,17.57,-17.57,0.0,100.0,High
2024-01-02,SKU025,9,2542.41,282.49,0,Furniture,General,2023-01-01,185,282.49,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.53,-11.53,0.0,100.0,High
2024-01-02,SKU026,11,1402.72,127.52,0,Appliances,General,2023-01-01,68,127.52,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.19,-11.19,0.0,100.0,High
2024-01-02,SKU027,6,999.54,166.59,0,Decor,General,2023-01-01,112,166.59,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.06,-10.06,0.0,100.0,High
2024-01-02,SKU028,8,2372.72,296.59,0,Appliances,General,2023-01-01,155,296.59,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.37,-9.37,0.0,100.0,High
2024-01-02,SKU029,17,1913.52,112.56,0,Kitchen,General,2023-01-01,64,112.56,1,1,Winter,0,,0.0,,,,2,1,1,2024,15.04,-15.04,0.0,100.0,High
2024-01-02,SKU030,6,1692.54,282.09,0,Appliances,General,2023-01-01,174,282.09,1,1,Winter,0,,0.0,,,,2,1,1,2024,8.41,-8.41,0.0,100.0,High
2024-01-02,SKU031,16,1060.32,66.27,0,Appliances,General,2023-01-01,45,66.27,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.1,-14.1,0.0,100.0,High
2024-01-02,SKU032,19,4833.22,254.38,0,Kitchen,General,2023-01-01,159,254.38,1,1,Winter,0,,0.0,,,,2,1,1,2024,16.43,-16.43,0.0,100.0,High
2024-01-02,SKU033,8,1186.08,148.26,0,Decor,General,2023-01-01,102,148.26,1,1,Winter,0,,0.0,,,,2,1,1,2024,8.51,-8.51,0.0,100.0,High
2024-01-02,SKU034,16,3317.18,207.32,1,Furniture,General,2023-01-01,140,230.36,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.65,-14.65,0.0,100.0,High
2024-01-02,SKU035,15,802.05,53.47,0,Decor,General,2023-01-01,38,53.47,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.24,-14.24,0.0,100.0,High
2024-01-02,SKU036,11,3229.27,293.57,0,Furniture,General,2023-01-01,184,293.57,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.35,-11.35,0.0,100.0,High
2024-01-02,SKU037,16,2708.0,169.25,0,Kitchen,General,2023-01-01,108,169.25,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.62,-13.62,0.0,100.0,High
2024-01-02,SKU038,15,3210.3,214.02,0,Furniture,General,2023-01-01,145,214.02,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.53,-10.53,0.0,100.0,High
2024-01-02,SKU039,14,4648.42,332.03,0,Appliances,General,2023-01-01,184,332.03,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.38,-12.38,0.0,100.0,High
2024-01-02,SKU040,16,4282.08,267.63,0,Appliances,General,2023-01-01,174,267.63,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.96,-13.96,0.0,100.0,High
2024-01-02,SKU041,13,2219.1,170.7,0,Furniture,General,2023-01-01,121,170.7,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.2,-12.2,0.0,100.0,High
2024-01-02,SKU042,11,4082.54,371.14,0,Appliances,General,2023-01-01,194,371.14,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.01,-11.01,0.0,100.0,High
2024-01-02,SKU043,18,4554.18,253.01,0,Furniture,General,2023-01-01,138,253.01,1,1,Winter,0,,0.0,,,,2,1,1,2024,16.3,-16.3,0.0,100.0,High
2024-01-02,SKU044,9,2308.59,256.51,0,Decor,General,2023-01-01,170,256.51,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.28,-10.28,0.0,100.0,High
2024-01-02,SKU045,7,535.71,76.53,0,Decor,General,2023-01-01,49,76.53,1,1,Winter,0,,0.0,,,,2,1,1,2024,7.86,-7.86,0.0,100.0,High
2024-01-02,SKU046,14,3668.87,262.06,1,Furniture,General,2023-01-01,148,291.18,1,1,Winter,0,,0.0,,,,2,1,1,2024,14.64,-14.64,0.0,100.0,High
2024-01-02,SKU047,6,1493.34,248.89,0,Furniture,General,2023-01-01,163,248.89,1,1,Winter,0,,0.0,,,,2,1,1,2024,7.91,-7.91,0.0,100.0,High
2024-01-02,SKU048,10,741.1,74.11,0,Appliances,General,2023-01-01,38,74.11,1,1,Winter,0,,0.0,,,,2,1,1,2024,9.8,-9.8,0.0,100.0,High
2024-01-02,SKU049,13,1237.34,95.18,0,Furniture,General,2023-01-01,71,95.18,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.23,-11.23,0.0,100.0,High
2024-01-02,SKU050,8,449.44,56.18,0,Furniture,General,2023-01-01,31,56.18,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.58,-10.58,0.0,100.0,High
2024-01-02,SKU051,14,3752.98,268.07,0,Decor,General,2023-01-01,146,268.07,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.91,-12.91,0.0,100.0,High
2024-01-02,SKU052,15,4359.3,290.62,0,Decor,General,2023-01-01,178,290.62,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.51,-10.51,0.0,100.0,High
2024-01-02,SKU053,16,2056.64,128.54,0,Kitchen,General,2023-01-01,77,128.54,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.48,-13.48,0.0,100.0,High
2024-01-02,SKU054,18,2246.76,124.82,0,Decor,General,2023-01-01,64,124.82,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.69,-11.69,0.0,100.0,High
2024-01-02,SKU055,9,2623.41,291.49,0,Appliances,General,2023-01-01,192,291.49,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.19,-10.19,0.0,100.0,High
2024-01-02,SKU056,15,3531.45,235.43,0,Kitchen,General,2023-01-01,122,235.43,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.27,-12.27,0.0,100.0,High
2024-01-02,SKU057,14,825.16,58.94,0,Furniture,General,2023-01-01,40,58.94,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.52,-13.52,0.0,100.0,High
2024-01-02,SKU058,13,1640.73,126.21,0,Decor,General,2023-01-01,96,126.21,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.26,-11.26,0.0,100.0,High
2024-01-02,SKU059,12,2791.92,232.66,0,Furniture,General,2023-01-01,160,232.66,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.26,-11.26,0.0,100.0,High
2024-01-02,SKU060,12,3992.16,332.68,0,Decor,General,2023-01-01,191,332.68,1,1,Winter,0,,0.0,,,,2,1,1,2024,11.67,-11.67,0.0,100.0,High
2024-01-02,SKU061,3,156.63,52.21,0,Appliances,General,2023-01-01,27,52.21,1,1,Winter,0,,0.0,,,,2,1,1,2024,7.0,-7.0,0.0,100.0,High
2024-01-02,SKU062,17,790.16,46.48,0,Appliances,General,2023-01-01,28,46.48,1,1,Winter,0,,0.0,,,,2,1,1,2024,12.86,-12.86,0.0,100.0,High
2024-01-02,SKU063,17,5045.6,296.8,0,Decor,General,2023-01-01,181,296.8,1,1,Winter,0,,0.0,,,,2,1,1,2024,13.58,-13.58,0.0,100.0,High
2024-01-02,SKU064,9,3430.8,381.2,0,Kitchen,General,2023-01-01,195,381.2,1,1,Winter,0,,0.0,,,,2,1,1,2024,10.08,-10.08,0.0,100.0,High
