date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-01-22,SKU097,288,61,8,50
2024-01-22,SKU098,214,1,5,41
2024-01-22,SKU099,135,39,9,34
2024-01-22,SKU100,96,35,6,61
2024-01-22,SKU101,120,45,18,49
2024-01-22,SKU102,26,95,19,77
2024-01-22,SKU103,136,94,9,43
2024-01-22,SKU104,36,51,6,80
2024-01-22,SKU105,188,64,5,37
2024-01-22,SKU106,293,94,20,75
2024-01-22,SKU107,60,7,17,56
2024-01-22,SKU108,287,31,10,36
2024-01-22,SKU109,113,88,10,34
2024-01-22,SKU110,253,22,4,58
2024-01-22,SKU111,156,70,11,25
2024-01-22,SKU112,117,93,5,77
2024-01-22,SKU113,87,66,12,23
2024-01-22,SKU114,126,29,10,57
2024-01-22,SKU115,264,59,6,54
2024-01-22,SKU116,46,40,5,32
2024-01-22,SKU117,264,14,17,25
2024-01-22,SKU118,263,25,6,54
2024-01-22,SKU119,130,76,18,39
2024-01-22,SKU120,24,74,16,75
2024-01-22,SKU121,77,92,17,69
2024-01-22,SKU122,119,75,17,20
2024-01-22,SKU123,148,96,16,58
2024-01-22,SKU124,158,63,8,41
2024-01-22,SKU125,279,61,19,38
2024-01-22,SKU126,173,33,20,35
2024-01-22,SKU127,194,35,20,52
2024-01-22,SKU128,178,80,17,27
2024-01-22,SKU129,113,62,3,40
2024-01-22,SKU130,280,60,18,30
2024-01-22,SKU131,111,8,16,63
2024-01-22,SKU132,175,12,17,41
2024-01-22,SKU133,295,23,9,69
2024-01-22,SKU134,75,97,10,33
2024-01-22,SKU135,177,64,12,40
2024-01-22,SKU136,291,60,6,63
2024-01-22,SKU137,173,78,9,56
2024-01-22,SKU138,99,41,8,32
2024-01-22,SKU139,222,100,8,74
2024-01-22,SKU140,100,78,8,40
2024-01-22,SKU141,284,60,16,69
2024-01-22,SKU142,157,29,11,50
2024-01-22,SKU143,175,47,7,39
2024-01-22,SKU144,190,93,14,73
2024-01-22,SKU145,181,57,12,47
2024-01-22,SKU146,221,97,16,20
2024-01-22,SKU147,226,7,16,42
2024-01-22,SKU148,91,58,11,21
2024-01-22,SKU149,123,26,11,38
2024-01-22,SKU150,211,3,13,47
2024-01-22,SKU151,215,41,20,55
2024-01-22,SKU152,122,27,19,48
2024-01-22,SKU153,160,13,5,35
2024-01-22,SKU154,102,41,18,80
2024-01-22,SKU155,260,5,15,64
2024-01-22,SKU156,269,31,11,58
2024-01-22,SKU157,212,7,6,23
2024-01-22,SKU158,195,35,20,43
2024-01-22,SKU159,244,36,6,50
2024-01-22,SKU160,88,95,5,40
2024-01-22,SKU161,231,19,7,57
2024-01-22,SKU162,173,73,9,55
2024-01-22,SKU163,65,56,10,40
2024-01-22,SKU164,299,97,11,55
2024-01-22,SKU165,291,37,3,28
2024-01-22,SKU166,54,100,13,74
2024-01-22,SKU167,204,98,17,67
2024-01-22,SKU168,129,23,13,49
2024-01-22,SKU169,136,58,14,41
2024-01-22,SKU170,121,86,11,36
2024-01-22,SKU171,31,17,6,61
2024-01-22,SKU172,230,54,15,71
2024-01-22,SKU173,269,6,19,23
2024-01-22,SKU174,282,47,3,56
2024-01-22,SKU175,243,4,19,75
2024-01-22,SKU176,187,68,18,38
2024-01-22,SKU177,190,81,5,67
2024-01-22,SKU178,58,72,5,55
2024-01-22,SKU179,77,68,8,71
2024-01-22,SKU180,282,11,21,79
2024-01-22,SKU181,259,78,9,68
2024-01-22,SKU182,57,98,16,72
2024-01-22,SKU183,161,59,17,76
2024-01-22,SKU184,97,83,13,24
2024-01-22,SKU185,113,82,21,41
2024-01-22,SKU186,252,67,16,76
2024-01-22,SKU187,30,51,21,38
2024-01-22,SKU188,23,79,15,21
2024-01-22,SKU189,24,28,13,47
2024-01-22,SKU190,97,33,10,57
2024-01-22,SKU191,187,68,17,61
2024-01-22,SKU192,122,98,21,79
2024-01-22,SKU193,201,91,21,29
2024-01-22,SKU194,116,98,7,33
2024-01-22,SKU195,177,23,6,21
2024-01-22,SKU196,293,77,4,69
2024-01-22,SKU197,85,69,14,24
2024-01-22,SKU198,187,40,10,62
2024-01-22,SKU199,126,25,12,30
2024-01-22,SKU200,237,34,10,79
2024-02-01,SKU001,248,77,21,48
2024-02-01,SKU002,21,23,21,31
2024-02-01,SKU003,245,8,8,23
2024-02-01,SKU004,189,31,17,68
2024-02-01,SKU005,289,63,6,33
2024-02-01,SKU006,271,90,13,28
2024-02-01,SKU007,285,31,7,29
2024-02-01,SKU008,34,86,6,28
2024-02-01,SKU009,206,50,4,55
2024-02-01,SKU010,116,22,4,76
2024-02-01,SKU011,42,33,20,51
2024-02-01,SKU012,258,66,19,52
2024-02-01,SKU013,244,44,9,64
2024-02-01,SKU014,210,85,19,42
2024-02-01,SKU015,114,30,20,45
2024-02-01,SKU016,51,96,4,32
2024-02-01,SKU017,28,35,12,35
2024-02-01,SKU018,218,82,5,72
2024-02-01,SKU019,184,14,17,24
2024-02-01,SKU020,197,20,9,75
2024-02-01,SKU021,67,2,7,61
2024-02-01,SKU022,105,99,21,67
2024-02-01,SKU023,198,84,3,25
2024-02-01,SKU024,175,25,18,37
2024-02-01,SKU025,281,24,4,59
2024-02-01,SKU026,120,0,21,46
2024-02-01,SKU027,260,10,9,63
2024-02-01,SKU028,275,11,6,29
2024-02-01,SKU029,223,6,7,66
2024-02-01,SKU030,97,14,9,30
2024-02-01,SKU031,80,87,17,46
2024-02-01,SKU032,258,96,7,23
2024-02-01,SKU033,78,77,5,27
2024-02-01,SKU034,77,48,15,26
2024-02-01,SKU035,86,23,4,27
2024-02-01,SKU036,36,57,7,66
2024-02-01,SKU037,195,84,19,68
2024-02-01,SKU038,244,31,9,79
2024-02-01,SKU039,129,4,12,56
2024-02-01,SKU040,118,55,15,41
2024-02-01,SKU041,126,68,3,62
2024-02-01,SKU042,111,58,12,69
2024-02-01,SKU043,286,13,7,68
2024-02-01,SKU044,164,22,6,25
2024-02-01,SKU045,165,2,20,63
2024-02-01,SKU046,222,80,19,28
2024-02-01,SKU047,192,1,21,62
2024-02-01,SKU048,187,17,7,58
2024-02-01,SKU049,166,48,7,21
2024-02-01,SKU050,119,89,14,42
2024-02-01,SKU051,214,8,3,71
2024-02-01,SKU052,129,91,21,58
2024-02-01,SKU053,196,16,21,51
2024-02-01,SKU054,28,99,6,34
2024-02-01,SKU055,252,15,7,37
2024-02-01,SKU056,117,54,14,55
2024-02-01,SKU057,187,69,14,44
2024-02-01,SKU058,177,97,7,33
2024-02-01,SKU059,33,33,5,76
2024-02-01,SKU060,99,3,7,50
2024-02-01,SKU061,47,54,6,43
2024-02-01,SKU062,102,61,10,55
2024-02-01,SKU063,273,35,4,30
2024-02-01,SKU064,51,56,5,47
2024-02-01,SKU065,238,75,3,46
2024-02-01,SKU066,136,16,7,75
2024-02-01,SKU067,164,67,6,41
2024-02-01,SKU068,183,33,8,72
2024-02-01,SKU069,23,28,12,22
2024-02-01,SKU070,147,7,6,21
2024-02-01,SKU071,205,51,18,56
2024-02-01,SKU072,251,47,16,77
2024-02-01,SKU073,177,79,5,43
2024-02-01,SKU074,246,75,14,43
2024-02-01,SKU075,165,54,8,80
2024-02-01,SKU076,146,32,18,73
2024-02-01,SKU077,74,17,11,49
2024-02-01,SKU078,242,0,6,22
2024-02-01,SKU079,50,98,6,71
2024-02-01,SKU080,283,15,4,33
2024-02-01,SKU081,33,94,16,55
2024-02-01,SKU082,137,12,17,45
2024-02-01,SKU083,161,97,5,51
2024-02-01,SKU084,102,54,19,22
2024-02-01,SKU085,298,1,19,26
2024-02-01,SKU086,207,57,6,29
2024-02-01,SKU087,35,92,6,41
2024-02-01,SKU088,51,59,5,32
2024-02-01,SKU089,280,5,16,48
2024-02-01,SKU090,72,31,4,49
2024-02-01,SKU091,137,42,5,23
2024-02-01,SKU092,167,46,19,37
2024-02-01,SKU093,271,38,9,71
2024-02-01,SKU094,225,22,6,65
2024-02-01,SKU095,120,3,3,56
2024-02-01,SKU096,242,23,14,54
2024-02-01,SKU097,290,86,14,48
2024-02-01,SKU098,238,90,16,58
2024-02-01,SKU099,149,63,3,33
2024-02-01,SKU100,81,71,3,41
2024-02-01,SKU101,121,85,9,58
2024-02-01,SKU102,226,20,17,79
2024-02-01,SKU103,150,55,15,47
2024-02-01,SKU104,96,10,14,57
2024-02-01,SKU105,52,67,10,73
2024-02-01,SKU106,90,89,18,21
2024-02-01,SKU107,36,7,11,45
2024-02-01,SKU108,232,54,6,39
2024-02-01,SKU109,189,80,21,21
2024-02-01,SKU110,54,14,4,48
2024-02-01,SKU111,268,85,17,27
2024-02-01,SKU112,149,4,3,67
2024-02-01,SKU113,154,74,10,54
2024-02-01,SKU114,54,91,21,68
2024-02-01,SKU115,158,73,3,40
2024-02-01,SKU116,147,85,5,40
2024-02-01,SKU117,108,5,11,59
2024-02-01,SKU118,276,4,21,39
2024-02-01,SKU119,274,50,19,51
2024-02-01,SKU120,134,82,5,32
2024-02-01,SKU121,257,75,17,63
2024-02-01,SKU122,81,53,15,58
2024-02-01,SKU123,169,13,16,78
2024-02-01,SKU124,215,12,7,33
2024-02-01,SKU125,268,36,4,51
2024-02-01,SKU126,265,73,11,35
2024-02-01,SKU127,139,22,13,47
2024-02-01,SKU128,113,26,19,62
2024-02-01,SKU129,168,74,21,78
2024-02-01,SKU130,78,78,17,71
2024-02-01,SKU131,27,8,11,30
2024-02-01,SKU132,240,84,7,21
2024-02-01,SKU133,129,59,4,52
2024-02-01,SKU134,255,69,8,26
2024-02-01,SKU135,65,52,4,73
2024-02-01,SKU136,101,84,3,60
2024-02-01,SKU137,152,12,20,80
2024-02-01,SKU138,62,30,14,63
2024-02-01,SKU139,282,76,19,76
2024-02-01,SKU140,249,18,6,25
2024-02-01,SKU141,247,2,20,52
2024-02-01,SKU142,168,84,19,21
2024-02-01,SKU143,56,69,15,77
2024-02-01,SKU144,153,38,20,28
2024-02-01,SKU145,102,97,6,48
2024-02-01,SKU146,202,66,19,67
2024-02-01,SKU147,139,73,17,52
2024-02-01,SKU148,211,56,3,54
2024-02-01,SKU149,108,7,3,36
2024-02-01,SKU150,296,5,16,50
2024-02-01,SKU151,183,60,5,73
2024-02-01,SKU152,112,24,15,56
2024-02-01,SKU153,63,38,15,25
2024-02-01,SKU154,63,20,19,77
2024-02-01,SKU155,275,86,21,37
2024-02-01,SKU156,104,76,16,55
2024-02-01,SKU157,278,19,17,66
2024-02-01,SKU158,220,74,18,62
2024-02-01,SKU159,45,34,4,57
2024-02-01,SKU160,201,29,6,36
2024-02-01,SKU161,65,74,16,27
2024-02-01,SKU162,201,54,4,51
2024-02-01,SKU163,147,22,18,38
2024-02-01,SKU164,134,42,15,42
2024-02-01,SKU165,74,99,17,57
2024-02-01,SKU166,223,23,12,60
2024-02-01,SKU167,43,77,16,64
2024-02-01,SKU168,164,78,15,44
2024-02-01,SKU169,299,31,11,79
2024-02-01,SKU170,239,3,11,48
2024-02-01,SKU171,281,39,7,24
2024-02-01,SKU172,247,1,7,55
2024-02-01,SKU173,193,13,15,29
2024-02-01,SKU174,101,45,21,68
2024-02-01,SKU175,144,80,16,37
2024-02-01,SKU176,297,69,7,20
2024-02-01,SKU177,277,73,10,37
2024-02-01,SKU178,293,51,20,64
2024-02-01,SKU179,276,29,4,76
2024-02-01,SKU180,243,17,11,45
2024-02-01,SKU181,265,19,19,48
2024-02-01,SKU182,54,54,3,59
2024-02-01,SKU183,52,11,12,24
2024-02-01,SKU184,129,14,21,77
2024-02-01,SKU185,147,45,8,72
2024-02-01,SKU186,124,91,16,26
2024-02-01,SKU187,139,27,18,66
2024-02-01,SKU188,228,0,13,31
2024-02-01,SKU189,147,5,11,40
2024-02-01,SKU190,281,12,15,41
2024-02-01,SKU191,31,21,14,78
2024-02-01,SKU192,162,96,12,51
2024-02-01,SKU193,94,33,6,59
2024-02-01,SKU194,69,54,13,61
2024-02-01,SKU195,36,24,12,37
2024-02-01,SKU196,34,100,21,46
2024-02-01,SKU197,225,8,18,68
2024-02-01,SKU198,267,95,5,69
2024-02-01,SKU199,284,16,11,58
2024-02-01,SKU200,295,73,20,60
2024-02-08,SKU001,225,33,3,56
2024-02-08,SKU002,108,22,19,54
2024-02-08,SKU003,162,78,19,49
2024-02-08,SKU004,158,40,14,27
2024-02-08,SKU005,141,98,13,54
2024-02-08,SKU006,252,17,18,27
2024-02-08,SKU007,252,34,9,21
2024-02-08,SKU008,237,70,20,27
2024-02-08,SKU009,74,96,15,73
2024-02-08,SKU010,158,99,4,32
2024-02-08,SKU011,176,26,21,52
2024-02-08,SKU012,287,8,19,51
2024-02-08,SKU013,125,70,18,48
2024-02-08,SKU014,203,65,10,66
2024-02-08,SKU015,139,27,15,38
2024-02-08,SKU016,263,57,3,73
2024-02-08,SKU017,148,12,10,65
2024-02-08,SKU018,24,77,3,59
2024-02-08,SKU019,77,44,9,52
2024-02-08,SKU020,234,2,8,54
2024-02-08,SKU021,85,50,7,42
2024-02-08,SKU022,155,100,8,22
2024-02-08,SKU023,154,8,8,75
2024-02-08,SKU024,139,10,4,66
2024-02-08,SKU025,202,57,17,28
2024-02-08,SKU026,23,34,11,24
2024-02-08,SKU027,30,7,18,64
2024-02-08,SKU028,159,12,21,33
2024-02-08,SKU029,101,34,14,69
2024-02-08,SKU030,142,70,5,23
2024-02-08,SKU031,267,91,12,26
2024-02-08,SKU032,93,18,11,54
2024-02-08,SKU033,258,3,21,66
2024-02-08,SKU034,263,19,15,36
2024-02-08,SKU035,228,26,8,31
2024-02-08,SKU036,211,10,18,73
2024-02-08,SKU037,172,18,8,38
2024-02-08,SKU038,27,33,9,31
2024-02-08,SKU039,234,12,6,54
2024-02-08,SKU040,46,4,9,39
2024-02-08,SKU041,215,67,16,26
2024-02-08,SKU042,215,27,4,50
2024-02-08,SKU043,26,19,20,45
2024-02-08,SKU044,249,88,8,23
2024-02-08,SKU045,97,99,4,22
2024-02-08,SKU046,191,99,10,45
2024-02-08,SKU047,232,92,7,24
2024-02-08,SKU048,204,25,16,54
2024-02-08,SKU049,35,1,13,49
2024-02-08,SKU050,263,77,13,21
2024-02-08,SKU051,50,12,18,35
2024-02-08,SKU052,89,42,21,20
2024-02-08,SKU053,33,59,9,59
2024-02-08,SKU054,256,11,9,68
2024-02-08,SKU055,37,83,17,30
2024-02-08,SKU056,102,11,6,33
2024-02-08,SKU057,296,48,21,22
2024-02-08,SKU058,280,60,5,61
2024-02-08,SKU059,219,63,7,31
2024-02-08,SKU060,81,3,11,40
2024-02-08,SKU061,163,95,16,70
2024-02-08,SKU062,77,63,6,56
2024-02-08,SKU063,105,70,5,50
2024-02-08,SKU064,23,58,11,39
2024-02-08,SKU065,145,52,4,29
2024-02-08,SKU066,135,97,12,38
2024-02-08,SKU067,87,23,14,29
2024-02-08,SKU068,67,82,15,20
2024-02-08,SKU069,93,43,8,33
2024-02-08,SKU070,158,96,5,29
2024-02-08,SKU071,28,74,11,39
2024-02-08,SKU072,248,60,8,44
2024-02-08,SKU073,31,26,8,46
2024-02-08,SKU074,200,40,6,34
2024-02-08,SKU075,86,60,16,25
2024-02-08,SKU076,258,77,12,66
2024-02-08,SKU077,32,86,7,37
2024-02-08,SKU078,196,88,14,57
2024-02-08,SKU079,296,44,6,44
2024-02-08,SKU080,38,16,6,26
2024-02-08,SKU081,76,40,20,57
2024-02-08,SKU082,66,21,16,54
2024-02-08,SKU083,227,96,12,66
2024-02-08,SKU084,294,52,11,50
2024-02-08,SKU085,239,65,16,28
2024-02-08,SKU086,129,59,15,23
2024-02-08,SKU087,24,64,19,37
2024-02-08,SKU088,179,58,11,21
2024-02-08,SKU089,281,95,10,48
2024-02-08,SKU090,65,72,6,56
2024-02-08,SKU091,36,62,12,59
2024-02-08,SKU092,86,10,16,39
2024-02-08,SKU093,42,6,15,56
2024-02-08,SKU094,290,98,9,45
2024-02-08,SKU095,85,25,13,34
2024-02-08,SKU096,162,69,11,52
2024-02-08,SKU097,243,34,17,80
2024-02-08,SKU098,40,64,8,27
2024-02-08,SKU099,134,73,19,46
2024-02-08,SKU100,183,35,16,31
2024-02-08,SKU101,95,91,3,30
2024-02-08,SKU102,53,21,9,67
2024-02-08,SKU103,271,87,7,75
2024-02-08,SKU104,27,45,13,20
2024-02-08,SKU105,126,97,9,20
2024-02-08,SKU106,51,2,3,55
2024-02-08,SKU107,285,48,10,70
2024-02-08,SKU108,169,95,15,49
2024-02-08,SKU109,142,75,6,59
2024-02-08,SKU110,22,0,19,53
2024-02-08,SKU111,66,15,11,27
2024-02-08,SKU112,227,0,3,57
2024-02-08,SKU113,67,49,21,68
2024-02-08,SKU114,97,30,7,63
2024-02-08,SKU115,273,25,17,67
2024-02-08,SKU116,292,98,21,66
2024-02-08,SKU117,255,94,4,44
2024-02-08,SKU118,24,69,13,39
2024-02-08,SKU119,298,10,20,47
2024-02-08,SKU120,265,33,15,35
2024-02-08,SKU121,40,6,3,78
2024-02-08,SKU122,283,35,10,35
2024-02-08,SKU123,242,15,6,66
2024-02-08,SKU124,145,57,5,79
2024-02-08,SKU125,69,66,5,40
2024-02-08,SKU126,67,84,20,61
2024-02-08,SKU127,209,88,11,41
2024-02-08,SKU128,276,18,21,71
2024-02-08,SKU129,178,19,3,32
2024-02-08,SKU130,153,85,3,24
2024-02-08,SKU131,205,26,13,68
2024-02-08,SKU132,142,35,16,46
2024-02-08,SKU133,35,57,13,44
2024-02-08,SKU134,148,36,21,76
2024-02-08,SKU135,159,51,16,48
2024-02-08,SKU136,95,91,4,26
2024-02-08,SKU137,49,70,7,37
2024-02-08,SKU138,28,17,20,78
2024-02-08,SKU139,66,88,19,29
2024-02-08,SKU140,90,83,10,52
2024-02-08,SKU141,248,76,12,20
2024-02-08,SKU142,96,50,7,22
2024-02-08,SKU143,291,44,19,76
2024-02-08,SKU144,55,63,11,64
2024-02-08,SKU145,186,17,17,34
2024-02-08,SKU146,203,81,9,46
2024-02-08,SKU147,179,20,10,42
2024-02-08,SKU148,252,2,3,38
2024-02-08,SKU149,64,20,6,69
2024-02-08,SKU150,91,70,13,26
2024-02-08,SKU151,79,87,16,80
2024-02-08,SKU152,55,80,8,70
2024-02-08,SKU153,187,44,21,21
2024-02-08,SKU154,166,85,15,27
2024-02-08,SKU155,36,7,17,58
2024-02-08,SKU156,108,28,4,36
2024-02-08,SKU157,238,52,3,23
2024-02-08,SKU158,63,16,20,35
2024-02-08,SKU159,287,18,17,25
2024-02-08,SKU160,35,11,8,32
2024-02-08,SKU161,85,72,16,24
2024-02-08,SKU162,199,11,7,21
2024-02-08,SKU163,155,68,14,20
2024-02-08,SKU164,274,94,16,47
2024-02-08,SKU165,186,28,11,39
2024-02-08,SKU166,215,92,4,76
2024-02-08,SKU167,176,83,8,77
2024-02-08,SKU168,93,56,16,34
2024-02-08,SKU169,173,49,3,26
2024-02-08,SKU170,65,42,10,20
2024-02-08,SKU171,207,63,9,66
2024-02-08,SKU172,178,62,7,36
2024-02-08,SKU173,140,44,20,46
2024-02-08,SKU174,62,62,16,54
2024-02-08,SKU175,106,20,13,68
2024-02-08,SKU176,71,95,7,72
2024-02-08,SKU177,254,85,8,45
2024-02-08,SKU178,251,0,19,45
2024-02-08,SKU179,234,90,15,79
2024-02-08,SKU180,199,89,15,80
2024-02-08,SKU181,98,16,11,24
2024-02-08,SKU182,246,52,20,48
2024-02-08,SKU183,281,34,12,50
2024-02-08,SKU184,259,10,8,57
2024-02-08,SKU185,50,81,9,43
2024-02-08,SKU186,27,4,16,79
2024-02-08,SKU187,75,65,12,52
2024-02-08,SKU188,267,38,7,28
2024-02-08,SKU189,140,40,11,71
2024-02-08,SKU190,127,39,4,39
2024-02-08,SKU191,234,94,15,55
2024-02-08,SKU192,98,14,7,25
2024-02-08,SKU193,192,81,16,73
2024-02-08,SKU194,149,77,14,30
2024-02-08,SKU195,202,32,21,70
2024-02-08,SKU196,108,2,15,62
2024-02-08,SKU197,161,36,5,69
2024-02-08,SKU198,83,12,18,69
2024-02-08,SKU199,120,69,20,25
2024-02-08,SKU200,291,18,17,35
2024-02-15,SKU001,233,53,12,26
2024-02-15,SKU002,156,60,14,34
2024-02-15,SKU003,147,51,21,64
2024-02-15,SKU004,209,20,12,76
2024-02-15,SKU005,246,99,11,79
2024-02-15,SKU006,221,55,13,62
2024-02-15,SKU007,139,43,9,55
2024-02-15,SKU008,228,16,21,55
2024-02-15,SKU009,193,95,10,29
2024-02-15,SKU010,168,25,15,51
2024-02-15,SKU011,97,38,6,41
2024-02-15,SKU012,263,10,8,61
2024-02-15,SKU013,254,82,16,80
2024-02-15,SKU014,120,95,20,79
2024-02-15,SKU015,134,41,11,33
2024-02-15,SKU016,166,52,20,41
2024-02-15,SKU017,276,95,16,35
2024-02-15,SKU018,33,52,6,45
2024-02-15,SKU019,295,18,12,56
2024-02-15,SKU020,260,75,10,59
2024-02-15,SKU021,299,100,5,46
2024-02-15,SKU022,69,45,10,63
2024-02-15,SKU023,276,10,6,45
2024-02-15,SKU024,283,83,9,64
2024-02-15,SKU025,256,11,3,35
2024-02-15,SKU026,31,63,9,50
2024-02-15,SKU027,86,48,4,50
2024-02-15,SKU028,105,99,3,80
2024-02-15,SKU029,68,35,20,59
2024-02-15,SKU030,236,61,20,77
2024-02-15,SKU031,29,71,7,44
2024-02-15,SKU032,160,73,9,27
2024-02-15,SKU033,87,15,12,45
2024-02-15,SKU034,120,75,12,70
2024-02-15,SKU035,246,50,8,40
2024-02-15,SKU036,162,18,21,73
2024-02-15,SKU037,104,49,12,42
2024-02-15,SKU038,227,26,9,58
2024-02-15,SKU039,75,58,7,67
2024-02-15,SKU040,173,1,9,45
2024-02-15,SKU041,154,64,5,62
2024-02-15,SKU042,76,23,16,64
2024-02-15,SKU043,216,91,12,56
2024-02-15,SKU044,255,11,16,48
2024-02-15,SKU045,33,52,20,34
2024-02-15,SKU046,131,42,10,58
2024-02-15,SKU047,76,4,6,44
2024-02-15,SKU048,75,21,14,70
2024-02-15,SKU049,34,14,15,69
2024-02-15,SKU050,146,72,11,66
2024-02-15,SKU051,37,97,5,32
2024-02-15,SKU052,135,29,11,37
2024-02-15,SKU053,130,60,16,73
2024-02-15,SKU054,266,84,9,63
2024-02-15,SKU055,160,68,6,38
2024-02-15,SKU056,43,72,20,71
2024-02-15,SKU057,155,11,4,24
2024-02-15,SKU058,242,63,9,22
2024-02-15,SKU059,57,32,20,25
2024-02-15,SKU060,73,51,3,38
2024-02-15,SKU061,62,98,3,23
2024-02-15,SKU062,179,83,8,77
2024-02-15,SKU063,39,19,19,55
2024-02-15,SKU064,233,53,6,45
2024-02-15,SKU065,298,4,5,76
2024-02-15,SKU066,40,31,12,29
2024-02-15,SKU067,82,98,9,36
2024-02-15,SKU068,276,95,13,39
2024-02-15,SKU069,153,19,4,33
2024-02-15,SKU070,183,25,5,47
2024-02-15,SKU071,51,89,18,56
2024-02-15,SKU072,69,62,21,26
2024-02-15,SKU073,125,69,15,23
2024-02-15,SKU074,60,41,18,26
2024-02-15,SKU075,64,63,6,33
2024-02-15,SKU076,89,100,6,57
2024-02-15,SKU077,178,2,7,39
2024-02-15,SKU078,257,85,3,30
2024-02-15,SKU079,286,71,5,38
2024-02-15,SKU080,67,15,7,73
2024-02-15,SKU081,293,58,12,40
2024-02-15,SKU082,89,62,5,69
2024-02-15,SKU083,129,55,18,74
2024-02-15,SKU084,281,47,18,44
2024-02-15,SKU085,170,54,9,58
2024-02-15,SKU086,56,30,20,70
2024-02-15,SKU087,60,4,18,39
2024-02-15,SKU088,76,84,15,27
2024-02-15,SKU089,166,21,10,61
2024-02-15,SKU090,97,15,14,38
2024-02-15,SKU091,44,9,10,25
2024-02-15,SKU092,191,27,13,23
2024-02-15,SKU093,230,76,16,62
2024-02-15,SKU094,114,49,5,46
2024-02-15,SKU095,300,32,14,41
2024-02-15,SKU096,105,41,8,68
2024-02-15,SKU097,274,94,12,77
2024-02-15,SKU098,58,0,7,60
2024-02-15,SKU099,206,36,18,66
2024-02-15,SKU100,53,90,17,57
2024-02-15,SKU101,297,76,11,53
2024-02-15,SKU102,289,45,16,44
2024-02-15,SKU103,164,64,21,80
2024-02-15,SKU104,133,7,3,43
2024-02-15,SKU105,74,75,13,47
2024-02-15,SKU106,251,44,15,33
2024-02-15,SKU107,207,46,19,38
2024-02-15,SKU108,94,23,17,60
2024-02-15,SKU109,64,58,7,44
2024-02-15,SKU110,226,17,14,45
2024-02-15,SKU111,207,3,11,44
2024-02-15,SKU112,24,60,3,62
2024-02-15,SKU113,41,10,12,74
2024-02-15,SKU114,160,14,10,20
2024-02-15,SKU115,213,65,16,75
2024-02-15,SKU116,112,33,4,70
2024-02-15,SKU117,282,56,6,76
2024-02-15,SKU118,22,0,16,46
2024-02-15,SKU119,297,76,4,63
2024-02-15,SKU120,159,97,6,51
2024-02-15,SKU121,89,68,7,20
2024-02-15,SKU122,261,52,8,32
2024-02-15,SKU123,276,92,6,27
2024-02-15,SKU124,199,84,8,28
2024-02-15,SKU125,137,18,20,29
2024-02-15,SKU126,112,22,20,29
2024-02-15,SKU127,165,1,20,37
2024-02-15,SKU128,261,41,7,53
2024-02-15,SKU129,118,45,21,58
2024-02-15,SKU130,172,4,3,37
2024-02-15,SKU131,67,4,20,37
2024-02-15,SKU132,251,77,6,34
2024-02-15,SKU133,210,100,6,65
2024-02-15,SKU134,79,31,14,62
2024-02-15,SKU135,35,99,13,32
2024-02-15,SKU136,183,99,17,79
2024-02-15,SKU137,94,21,19,57
2024-02-15,SKU138,87,0,16,38
2024-02-15,SKU139,80,81,14,51
2024-02-15,SKU140,40,76,17,53
2024-02-15,SKU141,143,3,7,79
2024-02-15,SKU142,296,2,5,21
2024-02-15,SKU143,173,13,12,78
2024-02-15,SKU144,188,31,12,24
2024-02-15,SKU145,190,97,7,70
2024-02-15,SKU146,281,97,6,79
2024-02-15,SKU147,154,36,18,55
2024-02-15,SKU148,229,58,12,66
2024-02-15,SKU149,85,70,4,31
2024-02-15,SKU150,63,82,19,63
2024-02-15,SKU151,134,2,15,34
2024-02-15,SKU152,196,63,20,61
2024-02-15,SKU153,32,86,10,49
2024-02-15,SKU154,79,85,7,26
2024-02-15,SKU155,133,84,17,36
2024-02-15,SKU156,142,92,15,58
2024-02-15,SKU157,27,40,13,55
2024-02-15,SKU158,185,44,18,70
2024-02-15,SKU159,210,75,21,39
2024-02-15,SKU160,30,69,11,31
2024-02-15,SKU161,20,53,16,56
2024-02-15,SKU162,45,88,12,42
2024-02-15,SKU163,98,66,20,47
2024-02-15,SKU164,27,48,5,66
2024-02-15,SKU165,44,49,13,46
2024-02-15,SKU166,255,30,10,48
2024-02-15,SKU167,159,47,17,77
2024-02-15,SKU168,42,10,15,40
2024-02-15,SKU169,93,56,16,25
2024-02-15,SKU170,134,53,20,24
2024-02-15,SKU171,173,75,20,23
2024-02-15,SKU172,91,45,10,60
2024-02-15,SKU173,30,65,11,32
2024-02-15,SKU174,265,92,15,59
2024-02-15,SKU175,102,81,15,38
2024-02-15,SKU176,157,38,17,69
2024-02-15,SKU177,275,23,13,71
2024-02-15,SKU178,24,68,12,63
2024-02-15,SKU179,114,30,7,77
2024-02-15,SKU180,148,22,9,39
2024-02-15,SKU181,282,0,4,37
2024-02-15,SKU182,60,58,7,39
2024-02-15,SKU183,76,92,13,41
2024-02-15,SKU184,146,50,6,40
2024-02-15,SKU185,293,43,13,49
2024-02-15,SKU186,164,74,3,44
2024-02-15,SKU187,109,63,21,71
2024-02-15,SKU188,213,1,8,37
2024-02-15,SKU189,104,47,17,23
2024-02-15,SKU190,142,97,9,34
2024-02-15,SKU191,93,79,13,63
2024-02-15,SKU192,169,45,8,79
2024-02-15,SKU193,133,10,13,60
2024-02-15,SKU194,295,17,19,44
